,train_loss,train_accuracy
0,2.2736853020682050,14.760766542729059
1,1.1886717452345676,13.76563677978704
2,1.212604741085245,19.46173786676679
3,1.2788937040468225,31.2656656764535732
4,1.1155396786780569,28.0667345797982795
5,1.242593529043836,37.643044645354358
6,1.1017507676434918,25.29148578448933974
7,1.1281168834507896,38.4744894987253652
8,1.177674063038418,36.5112508805674552
9,1.1170355111925225,34.5900606786877758
