,train_acc,train_loss
0,0.08,1.6645701974128475
1,0.09,1.4050225241978962
2,0.11,1.0716235041633868
3,0.07,1.6804034952281248
4,0.1354,1.152939918736617
5,0.1036,1.150224909457482
6,0.09,1.2127738053268857
7,0.0868,0.9420987901422715
8,0.13680000000000003,0.9746776439746221
9,0.14,0.8597775760913887
10,0.10660000000000001,0.872114534239388
11,0.08,0.6611158679311887
12,0.08,0.8611403144399326
13,0.0822,0.8877434941132863
14,0.13520000000000004,0.7254005775849024
15,0.1094,0.7118683234240032
16,0.1,0.6458433006579678
17,0.14979999999999996,0.8043644610026645
18,0.13620000000000002,0.7609585597014261
19,0.16880000000000003,0.8116699985828666
20,0.11,0.8541666367981169
21,0.13019999999999998,0.8410898670223025
22,0.08,0.8806404951007829
23,0.09,0.6642389401338167
24,0.1246,0.9142428895665539
25,0.17540000000000003,0.9207818187276523
26,0.1804,0.7453824756853282
27,0.12400000000000003,0.9084515704711278
28,0.14879999999999996,0.7754711724631488
29,0.14339999999999997,0.6690369295659992
30,0.13439999999999996,0.791232731865926
31,0.1354,0.7734363693381763
32,0.16479999999999997,0.6434031556339728
33,0.1772,0.7358620369061828
34,0.1502,0.8077496652139556
35,0.1596,0.7994999328773055
36,0.13879999999999998,0.7331223755040103
37,0.13479999999999998,0.8265762354433537
38,0.14299999999999996,0.6915932895491521
39,0.1518,0.6674945778151353
40,0.153,0.7408077157206006
41,0.1546,0.6891142734222943
42,0.19299999999999998,0.7684236543729073
43,0.11879999999999998,0.7402045312192704
44,0.12459999999999999,0.8073723244335916
45,0.22660000000000002,0.7206473945081234
46,0.18539999999999998,0.7115026814055939
47,0.13639999999999997,0.6989030666483775
48,0.132,0.6888503368343745
49,0.16299999999999998,0.5739026986000438
50,0.20399999999999996,0.6807548593522773
51,0.18240000000000006,0.5473149436153472
52,0.18839999999999996,0.6222606951288052
53,0.17960000000000004,0.6307390928723745
54,0.20199999999999987,0.5605112497135997
55,0.1454,0.6500660948641599
56,0.19260000000000002,0.7258404324120946
57,0.1,0.5632861717210876
58,0.1502,0.7334100774261686
59,0.13439999999999996,0.7480596325256759
60,0.1692,0.8189444919923942
61,0.2036,0.7245372204844737
62,0.12099999999999998,0.6189911930987405
63,0.1868,0.6973945359658036
64,0.1634,0.6194793913699688
65,0.15760000000000002,0.7355249088878434
66,0.19020000000000004,0.7647287435229454
67,0.21359999999999998,0.7096880024423202
68,0.1776,0.7318170824688341
69,0.1612,0.6456710852599806
70,0.14139999999999997,0.7298490398046044
71,0.15739999999999996,0.7054572700709104
72,0.16039999999999996,0.7082359118097359
73,0.17980000000000004,0.5949551067625484
74,0.1576,0.811925384816196
75,0.18499999999999997,0.6983807838749553
76,0.20720000000000002,0.6850934346703191
77,0.18139999999999992,0.684150649888648
78,0.14340000000000003,0.5846976455528703
79,0.1949999999999999,0.6968473680793411
80,0.14639999999999992,0.7134102956288391
81,0.1508,0.6695280453252296
82,0.15899999999999997,0.7043158814745645
83,0.14559999999999998,0.6388515391780271
84,0.12059999999999998,0.6495516435325974
85,0.17420000000000005,0.6707456180970701
86,0.15699999999999997,0.5880208944177462
87,0.19779999999999995,0.6186273487326173
88,0.1352,0.46793957114840545
89,0.19400000000000003,0.687382711931649
90,0.17920000000000003,0.6496689401711856
91,0.19640000000000002,0.6840598687115642
92,0.21660000000000001,0.6405095619315074
93,0.1716,0.7059345231308705
94,0.22079999999999994,0.7609058486587471
95,0.21439999999999998,0.6190993757814997
96,0.18939999999999993,0.6652058360249632
97,0.17540000000000003,0.6127768597751857
98,0.21419999999999995,0.6241299858875572
99,0.19319999999999996,0.5540776162822213
