,train_acc,train_loss
0,0.11549242424242422,2.608184493894022
1,0.0918545751633987,3.3273493747039167
2,0.0918545751633987,1.857581959016177
3,0.09661078643578644,1.9019120979373199
4,0.12694348461995522,2.782294109398575
5,0.0918545751633987,1.692716425278882
6,0.09086538461538461,2.7790473278072527
7,0.0918545751633987,2.171703679499127
8,0.08301910507792862,2.287484124852752
9,0.08301910507792862,2.0303548809199743
10,0.09086538461538461,2.336736325866755
11,0.11071251411986704,2.588078215371751
12,0.08301910507792862,2.0682183153212854
13,0.11347912789824555,1.958594743364777
14,0.10388023414494002,2.0084266284475807
15,0.11492044213955976,1.9920204474382774
16,0.1292926628926629,1.9229502718914815
17,0.12093951979393155,2.261208988778468
18,0.0994534287607817,1.895589224480307
19,0.1436132756132756,1.831489788509587
20,0.10649743867243867,1.9595101776657515
21,0.1001486013986014,1.984494538551953
22,0.1001486013986014,2.1964970415804013
23,0.12847662141779792,2.3428485771643297
24,0.11002063296180943,2.3527300117773797
25,0.0836968828557064,2.585872829614271
26,0.12010337685190628,2.0465069605203787
27,0.10111832611832611,1.9619105621212785
28,0.09493686868686868,2.4734619863340503
29,0.11002063296180943,2.1008795792107606
30,0.10330156542803604,2.1350870848527466
31,0.11325832402891224,1.992187728081019
32,0.10267779328514623,2.3339806413911255
33,0.08406746031746032,2.0943605057834995
34,0.0918545751633987,2.2808027705689087
35,0.0918545751633987,2.3326538843860414
36,0.12542183747624924,2.319011812461045
37,0.10121678680796327,2.193310986438017
38,0.09692547795341913,2.0214538911134077
39,0.14207186032921323,2.4576844208660367
40,0.1478505305152364,2.0844575524662416
41,0.09493686868686868,2.319363134344968
42,0.09157649572649573,2.1906803456795094
43,0.09682401960784313,2.060633813159155
44,0.09622522510169569,2.1718844201186016
45,0.11699383329089214,2.1054798214528105
46,0.10997540939452702,1.9993120072270933
47,0.0918545751633987,2.262742977624848
48,0.13161731601731602,1.9125144970038677
49,0.14953764829941302,2.0204717053694177
50,0.1001486013986014,2.030991598347339
51,0.1008827283827284,1.9802743679262125
52,0.12071136559518912,1.9303230095168762
53,0.11002063296180943,1.8618623790266995
54,0.16464279641926702,2.5247492495992963
55,0.14961443262619736,2.176305559496064
56,0.13193115985321868,1.904903927257394
57,0.13885599678099678,2.000087259163906
58,0.12174412940001175,2.032352402461025
59,0.12299673529085293,1.961360661214648
60,0.0989469014645485,1.903442910034191
61,0.14950933559904148,2.056520990436532
62,0.14958084333966687,1.990298288969696
63,0.18769720377661553,1.9116911337404645
64,0.11420613275613273,1.8929999121535275
65,0.11560796344178696,2.212161106123563
66,0.1226316378066378,1.968196785214656
67,0.12959206659353717,2.0950273567331053
68,0.09585770732535438,1.9695256459211035
69,0.1784064060122884,2.063464933173255
70,0.17331381037263388,2.0466713070314984
71,0.13530713436889907,2.260145310835312
72,0.1234339639119051,2.1778845820303365
73,0.0921264005602241,1.9397555377455624
74,0.09493686868686868,2.153675225613207
75,0.11150936220642099,2.6412979797711684
76,0.09493686868686868,1.9706026541442239
77,0.12140782828282828,1.9828538956803279
78,0.17313290043290044,2.2758151306193546
79,0.13223308080808083,1.9150291279456613
80,0.1330652093005034,2.0275787915707175
81,0.18355624310330196,2.0623348811380433
82,0.09493686868686868,2.0394964806622324
83,0.1028326479076479,2.0607049920800886
84,0.10111832611832611,1.914697784770043
85,0.191759928959929,2.0483274548842596
86,0.134811961241373,1.866165892617646
87,0.1323337933308521,1.9652700226699165
88,0.16466699330081686,1.82225370624642
89,0.15277551337551334,1.915927878039183
90,0.1469046551487728,2.0340699598704775
91,0.13137150937297995,1.985463915284344
92,0.18436932495608968,1.8992049286474297
93,0.14385387178181294,1.8242568582028753
94,0.1842815042800337,1.884631843426952
95,0.16550482475041295,1.823842797348502
96,0.10436392496392496,2.0326426966580438
97,0.1605783995416349,1.9520334265562216
98,0.1634467669585317,2.084009928237978
99,0.13806661035043388,1.824822346762049
