,train_acc,train_loss
0,0.08406746031746032,1.833114783549524
1,0.13550293513675862,1.879241573616228
2,0.1465386288548053,2.505411171026
3,0.11443546176046177,2.2094578316527267
4,0.19820041984159625,2.488108903004598
5,0.12110900635312398,1.6206388199847968
6,0.18696108123902241,2.092558353621669
7,0.1452575808178749,2.0424554190875033
8,0.12328690672073027,2.233415690974125
9,0.10282211138534665,2.276335341292108
10,0.16922435881112352,2.7249829355451065
11,0.1818835303585303,2.2061785793160125
12,0.17750439233968646,2.116939062016839
13,0.20176817659464721,1.8820596086905166
14,0.20826942420324765,1.851145265780221
15,0.19457112054612055,1.8455176284394994
16,0.18922617692764754,1.8900506000140394
17,0.15306641299876592,2.136607616792599
18,0.2003144104261751,1.7520596225891285
19,0.21054702846173431,1.6708692864059578
20,0.17499551037198097,1.9426596018829698
21,0.1336479381729382,2.0318637097616317
22,0.1953002358752358,2.2110676284077644
23,0.0957555278055278,2.572877172103967
24,0.15206853685530153,2.094560603454224
25,0.0845372372725314,2.141998909661361
26,0.21848554827525415,2.140994445162854
27,0.180121891996892,1.877443624572799
28,0.22358594069329357,2.3405530762969846
29,0.16123334835099543,2.025969549595765
30,0.1805406696244931,2.191641070353688
31,0.20196946958270484,1.7982549406064734
32,0.2080267302958479,2.0058938659054615
33,0.1517318896789485,2.055416330504173
34,0.181008602345367,2.480668111906997
35,0.19921327789857193,2.273064743490981
36,0.21190017711047118,2.491557036227768
37,0.20576603151750217,2.354179009168439
38,0.10034846705581998,2.1350169673676906
39,0.1881025889143536,2.645514054457789
40,0.21632432224638104,2.075213456790304
41,0.10196424963924963,2.9550571374028367
42,0.24659987871605518,2.1556379139785755
43,0.20861020237931996,1.9449681913240728
44,0.2174323230690878,1.9589271604698315
45,0.23892947003976409,2.0926449265848075
46,0.2418617638897051,2.0466418093542167
47,0.12601891066449894,2.072792710532587
48,0.24050768839004136,2.0370552729446265
49,0.27189120944415057,2.010872378521637
50,0.24157027825116054,2.0759139245600893
51,0.266239408957056,2.0998497063367294
52,0.307468284330049,1.8442677472896558
53,0.18305704573204568,1.9524520530053409
54,0.11117173186290832,2.9267026594379346
55,0.25543510019392374,2.424079731308142
56,0.27026779723544436,1.6865451253815664
57,0.21021054550025137,1.6841180395531725
58,0.23300477055624116,2.053386075493317
59,0.23378825733090441,1.71428239147302
60,0.20377911810411814,1.8113874305167297
61,0.25549867420161537,2.0505781456569006
62,0.29000732894556414,1.7535264149095326
63,0.3004876579303049,1.695005743915314
64,0.25316451799834144,1.6617176494551469
65,0.1937698917095976,2.402005220239119
66,0.19985107164077753,1.7176820295666968
67,0.1901457467369232,1.9826007478784082
68,0.13076315351315349,1.879070794236568
69,0.23989032389179438,2.386379098912611
70,0.28930081846258326,1.9067150081900368
71,0.24988116670910784,2.136136922588503
72,0.24291108287137708,2.2842535613452832
73,0.12041828726828725,1.7988546017030997
74,0.1506485210867564,2.0690035425357958
75,0.2815408007025653,2.3685137296758847
76,0.2425886123680241,1.8328455755341804
77,0.2348872410269468,1.8220169845963778
78,0.2561015948104184,2.4355545206128815
79,0.20562168746286397,1.6541435672241225
80,0.20479908196378788,1.724864784028791
81,0.24961327218533091,1.919756908301379
82,0.2591259384406442,1.8578703982798956
83,0.23293879355938177,1.796031399940323
84,0.1836446886446886,1.7288711812743074
85,0.2859184141022377,1.9803811309233201
86,0.22678755868314696,1.481581221721596
87,0.24195791202261788,1.8169761948480736
88,0.2517956061911944,1.782763781055987
89,0.3159535761623997,1.9102176033574274
90,0.21707468870998284,1.8031931605632132
91,0.29440084849790726,1.7576553811550748
92,0.3628762921718804,1.6156184794927981
93,0.29536061699738175,1.8161893430480256
94,0.3155507386404445,1.6203333210903306
95,0.3261625335448864,1.532254490089376
96,0.28735867155720096,1.7375001615845858
97,0.34786183848830915,2.020467569050502
98,0.30849324972413206,2.240415327538507
99,0.18827442182001008,1.6628507513339184
