,train_acc,train_loss,test_loss
0,0.1544,24.982425451278687,0.07228983526229858
1,0.1739,22.977970123291016,0.06930862307548523
2,0.2042,22.4462388753891,0.06883566821813583
3,0.2045,22.345275402069092,0.06804638051986694
4,0.2544,20.966400742530823,0.0674117242217064
5,0.2736,20.159794688224792,0.0613833038687706
6,0.295,19.45839834213257,0.05662074944972992
7,0.3168,18.445735216140747,0.0608903481721878
8,0.3534,18.08520233631134,0.05333448767662048
9,0.3527,18.21956968307495,0.05563535915613174
10,0.3526,15.893259644508362,0.05387151411771774
11,0.3876,17.255094528198242,0.0515199510216713
12,0.3854,16.691696047782898,0.05263151593208313
13,0.3996,15.876538872718811,0.04938717842102051
14,0.3687,17.360947132110596,0.054039533460140225
15,0.3767,16.002713918685913,0.055749322402477264
16,0.4129,15.463786125183105,0.05079544757008553
17,0.4521,15.521349668502808,0.04614611141681671
18,0.393,16.059946537017822,0.054698234391212464
19,0.4431,16.004433751106262,0.04754067674875259
20,0.4322,15.506576299667358,0.049038210326433185
21,0.484,16.088018536567688,0.04429923762083054
22,0.4462,15.736873865127563,0.047446939766407015
23,0.4222,14.228432893753052,0.052248825228214266
24,0.4533,14.15522027015686,0.04821390368938446
25,0.4786,14.924681663513184,0.04394487335085869
26,0.4806,13.342001676559448,0.044820633554458617
27,0.4754,13.371491849422455,0.0448299852848053
28,0.4955,12.63959926366806,0.04378119736909866
29,0.4772,12.384906828403473,0.044583996951580045
30,0.4769,12.07744163274765,0.0458400643825531
31,0.5474,13.520730137825012,0.0389806461751461
32,0.503,12.351493954658508,0.041590048253536224
33,0.5326,11.962775707244873,0.04059957367181778
34,0.5042,13.29879343509674,0.04170222824215889
35,0.5334,12.338799476623535,0.040645738923549654
36,0.5268,11.288602828979492,0.04169589129090309
37,0.56,12.601504802703857,0.038977965009212495
38,0.5377,11.692294895648956,0.04102852057814598
39,0.5597,13.981517314910889,0.039366815650463106
40,0.5891,11.686546266078949,0.035741850423812865
41,0.5795,12.066101014614105,0.0369846270442009
42,0.5264,10.840498268604279,0.044301609379053114
43,0.5715,11.4655322432518,0.03749661395549774
44,0.6153,12.153216123580933,0.03399203500151634
45,0.5944,11.480840921401978,0.03526873747110367
46,0.5231,11.13251006603241,0.04503324624300003
47,0.6105,12.386423647403717,0.03444812183380127
48,0.5874,11.253017008304596,0.03587199261188507
49,0.6173,11.65579491853714,0.033605500090122226
50,0.5867,9.209868848323822,0.035829520559310914
51,0.6095,10.75392472743988,0.033414060217142105
52,0.6169,9.83576512336731,0.03314491132497788
53,0.6393,9.893312990665436,0.03157551015019417
54,0.626,9.652250409126282,0.03308140541017056
55,0.5787,9.447055518627167,0.038010014581680296
56,0.602,10.551458835601807,0.035763061773777007
57,0.5852,10.363419026136398,0.03759210604727268
58,0.6417,9.579586744308472,0.03240362350046635
59,0.6488,9.487635433673859,0.03190265005230904
60,0.6563,10.724980592727661,0.030537667059898375
61,0.6342,7.806419342756271,0.03238202860951424
62,0.598,10.241565763950348,0.03819003488123417
63,0.664,9.480632245540619,0.030270104265213014
64,0.6845,9.608394026756287,0.02779504832625389
65,0.6505,10.319285273551941,0.03157443208396435
66,0.6267,7.959120482206345,0.035502371466159824
67,0.6644,8.917877554893494,0.03132049688696861
68,0.61,9.571826726198196,0.03519932637810707
69,0.6566,8.827687859535217,0.03134403837025165
70,0.6808,7.490952670574188,0.02784724415242672
71,0.6873,9.93001452088356,0.028010179540514945
72,0.7276,8.29713523387909,0.024793692073225976
73,0.6984,9.63269031047821,0.027546482595801353
74,0.7014,6.8425756096839905,0.026965231025218965
75,0.6895,7.880791187286377,0.027809338968992233
76,0.717,8.54145234823227,0.025794814962148666
77,0.6562,7.7093135714530945,0.03117160374522209
78,0.7245,8.492999076843262,0.024923777884244918
79,0.6867,6.989308655261993,0.029131493762135505
80,0.6711,8.663718163967133,0.02998980159163475
81,0.7042,8.677471816539764,0.026691282299160957
82,0.7094,7.052849620580673,0.02735813737511635
83,0.7443,6.867203056812286,0.023258902683854103
84,0.7245,7.679866939783096,0.024798544812202453
85,0.6914,7.463207364082336,0.027969889479875564
86,0.7469,7.481638163328171,0.022187997338175773
87,0.7373,6.881915211677551,0.023796631729602814
88,0.7021,7.4190627336502075,0.026716712030768395
89,0.746,8.38200268149376,0.022908118683099745
90,0.7209,6.250202983617783,0.025973796720802782
91,0.7677,7.631394803524017,0.02118317269682884
92,0.7299,6.526597797870636,0.024778044843673706
93,0.7366,5.798264890909195,0.023453665226697923
94,0.7407,6.211581811308861,0.02422276245355606
95,0.7365,6.435868948698044,0.0237855270922184
96,0.7421,6.549044042825699,0.024206068079173564
97,0.734,5.797805637121201,0.024204896026849748
98,0.7479,7.591690540313721,0.022382856371998786
99,0.7508,5.375103861093521,0.023516038863360882
