,train_acc,train_loss
0,0.08,1.6007918390662212
1,0.09,1.035529544956397
2,0.11,0.6186404290089453
3,0.08,0.7762896718132752
4,0.08819999999999999,0.8230129209770303
5,0.12300000000000001,0.7634249705797646
6,0.09,0.8225990927815439
7,0.11,0.8031924917275706
8,0.13,0.7984393777733202
9,0.1408,0.6509346795204969
10,0.16779999999999995,0.6809172609904999
11,0.1246,0.5317218381937499
12,0.126,0.7438772233324127
13,0.1256,0.7169158161885699
14,0.17040000000000005,0.5986798261251026
15,0.16620000000000004,0.5879873523197088
16,0.12520000000000003,0.4936624890098672
17,0.18039999999999995,0.6072598687344749
18,0.18099999999999997,0.5569084984652637
19,0.18339999999999992,0.6468562407969536
20,0.1306,0.7278045428808675
21,0.1194,0.6297309622990062
22,0.11559999999999997,0.6813216459876866
23,0.13940000000000002,0.45523395389675114
24,0.14079999999999995,0.6998127874631901
25,0.22080000000000002,0.6519784810514991
26,0.17540000000000003,0.6266528476755678
27,0.14279999999999998,0.6645720757583492
28,0.1596,0.49540473509306243
29,0.16400000000000003,0.5075495863515409
30,0.17019999999999996,0.5874069511582969
31,0.1776,0.5760320504465372
32,0.20459999999999998,0.46246814047392926
33,0.1938,0.6068424243428632
34,0.16380000000000003,0.6679907209172267
35,0.17099999999999999,0.5842229171834381
36,0.1634,0.5279266350156181
37,0.18280000000000002,0.6587489617862092
38,0.1778,0.5416301300195229
39,0.18280000000000005,0.4821812024630314
40,0.18779999999999994,0.5897906355800401
41,0.19699999999999993,0.5325245978740597
42,0.20620000000000005,0.6172132876678779
43,0.15559999999999993,0.6367295724020288
44,0.176,0.6686166633276475
45,0.2304,0.5726936706441111
46,0.16519999999999996,0.5662991515693899
47,0.1262,0.5846624020276405
48,0.17260000000000006,0.6144557186165314
49,0.22920000000000001,0.4251050452528841
50,0.21599999999999994,0.5843932364302101
51,0.18199999999999997,0.4397727745067147
52,0.206,0.4213336599977766
53,0.17300000000000001,0.4958543046273892
54,0.174,0.4639921790574532
55,0.16519999999999999,0.544636154607921
56,0.18599999999999997,0.5907608841790482
57,0.10840000000000001,0.4612980897317689
58,0.19599999999999998,0.5995431533811061
59,0.2352000000000001,0.5061791732651917
60,0.19660000000000002,0.6625952600372192
61,0.2275999999999999,0.47413738139946104
62,0.15139999999999998,0.4609650171439005
63,0.18980000000000005,0.4541640683999342
64,0.16240000000000002,0.4172737968977357
65,0.1761999999999999,0.5400398988310536
66,0.1666,0.5723060425951918
67,0.23060000000000003,0.55858844121661
68,0.2048,0.5427585959832326
69,0.18279999999999996,0.4879458123320137
70,0.18139999999999998,0.5412385860164787
71,0.2234,0.5526205024739562
72,0.2076,0.6168027259454298
73,0.2186,0.43822928692203844
74,0.17839999999999998,0.598350087730809
75,0.21300000000000005,0.5653499706051823
76,0.24899999999999992,0.4940311437456253
77,0.1966,0.5621707609869644
78,0.18580000000000005,0.46306326976145895
79,0.1829999999999999,0.5178565058886582
80,0.1802,0.5476967207938983
81,0.17279999999999998,0.5540843318872037
82,0.1856,0.529142444350321
83,0.17920000000000003,0.5137515536928194
84,0.1216,0.5234071721552657
85,0.1684,0.4993586556443156
86,0.1606,0.42416366153387486
87,0.20499999999999993,0.45217941633125075
88,0.18679999999999994,0.3078048982717422
89,0.24,0.43937278656786943
90,0.2122,0.45273623334904833
91,0.2118,0.4956485834966263
92,0.23359999999999995,0.45135790253433355
93,0.1942,0.5771060000045352
94,0.19180000000000003,0.4936317141245697
95,0.21699999999999992,0.4477976834364575
96,0.2232,0.5329711052982101
97,0.1998,0.45875806443490025
98,0.23219999999999988,0.44895058477224337
99,0.21180000000000004,0.3935470094056356
