,train_acc,train_loss
0,0.08,0.9012957724853408
1,0.09,0.9284719515922998
2,0.11,0.6306741833639876
3,0.11,0.7943881512018831
4,0.08,0.7516602493491438
5,0.08,0.8981091819208886
6,0.09,0.8348336499267154
7,0.08,0.7324211238821349
8,0.13,0.8339223806560039
9,0.09,0.7138473901403433
10,0.09,0.6938292960883609
11,0.08,0.5048743295291177
12,0.08,0.7556372597482469
13,0.08,0.7414605924155977
14,0.08,0.6114760119875357
15,0.1,0.5400776717820328
16,0.08,0.5274227385212777
17,0.1,0.6477092783848076
18,0.1,0.6508514434393873
19,0.1,0.6111793350177064
20,0.1,0.7391377627518441
21,0.09,0.642586963464477
22,0.08,0.7057471035353735
23,0.08,0.5093900062882485
24,0.08,0.7014195412811306
25,0.155,0.6537213224007024
26,0.09,0.5583891690123608
27,0.08,0.790372863560915
28,0.09,0.5580830558503067
29,0.09,0.5847718807562827
30,0.11120000000000002,0.6592576136643028
31,0.1,0.6238748684183297
32,0.1,0.48635860521122
33,0.23079999999999998,0.5624449861843136
34,0.18100000000000002,0.6528918350405163
35,0.10540000000000002,0.649772185819715
36,0.11,0.5917088606155974
37,0.11,0.6704187440375486
38,0.11,0.582965087981154
39,0.09,0.5254253180903309
40,0.1574,0.5924177375766966
41,0.1,0.5362373694968927
42,0.0934,0.6224751117145932
43,0.0754,0.6289049941466913
44,0.09,0.6630493295358286
45,0.23399999999999999,0.5733979895238898
46,0.14,0.5825663179902606
47,0.0802,0.6043851637546647
48,0.13,0.5846133683995383
49,0.13,0.42800897269372296
50,0.13,0.599549551725213
51,0.16479999999999997,0.40362041657916664
52,0.10940000000000001,0.48108101098303446
53,0.1016,0.5045767288472012
54,0.19740000000000005,0.4435851514140894
55,0.124,0.562065756621523
56,0.1484,0.6566157346384393
57,0.07059999999999998,0.45944599244224565
58,0.14,0.6407109882213989
59,0.11359999999999999,0.535156330759055
60,0.10099999999999999,0.6539138002693653
61,0.13979999999999998,0.49605847014463506
62,0.1,0.47226757618323784
63,0.07,0.5355422504697345
64,0.0932,0.461931408515407
65,0.10059999999999998,0.590510928033683
66,0.09339999999999998,0.6038022086684942
67,0.09559999999999999,0.5748655643112336
68,0.18280000000000002,0.5377467764301238
69,0.12400000000000004,0.5005593830511337
70,0.1404,0.5763707368854213
71,0.1002,0.5602519812903807
72,0.07579999999999998,0.6108650671107333
73,0.09399999999999999,0.4527416060068127
74,0.09839999999999999,0.5965233933180569
75,0.19340000000000004,0.5998741825997584
76,0.17880000000000001,0.49645865237532744
77,0.15919999999999998,0.5017821356695559
78,0.125,0.4997704811242067
79,0.0802,0.5323762218735324
80,0.1002,0.5383673373444213
81,0.17299999999999996,0.5349626738251472
82,0.17920000000000003,0.5654542853789624
83,0.09,0.4896118764330944
84,0.1258,0.5251874806006607
85,0.16919999999999993,0.5353874581778009
86,0.0902,0.44377703480668257
87,0.11939999999999999,0.43993513076051993
88,0.138,0.33892339121479176
89,0.1388,0.5004383526625396
90,0.08,0.4915136657647478
91,0.09,0.4979208395207146
92,0.14300000000000002,0.4961471423173013
93,0.14,0.5961169721470085
94,0.1942,0.551238197792716
95,0.11299999999999992,0.45481861304245985
96,0.1632,0.52694618270228
97,0.09,0.5030320555683121
98,0.11440000000000002,0.5478603519036874
99,0.1564,0.49039932456912033
