,train_acc,train_loss,test_loss
0,0.1854,17.75890538468957,0.026277948117256165
1,0.2456,22.88202404975891,0.026192421174049376
2,0.2491,19.625255346298218,0.028509707164764406
3,0.2263,16.733148217201233,0.021650518321990966
4,0.257,16.392259538173676,0.02508357527256012
5,0.3523,19.874444127082825,0.01773559880256653
6,0.3411,17.53560972213745,0.01746582142114639
7,0.3495,16.70633065700531,0.018194236600399018
8,0.3204,17.99769926071167,0.06676026666164399
9,0.3151,14.83006864786148,0.023047566485404968
10,0.352,16.327738761901855,0.0182212127327919
11,0.3086,19.733608603477478,0.017968654978275298
12,0.4236,15.86568021774292,0.016012194430828096
13,0.3804,16.839367508888245,0.016711723136901856
14,0.3439,17.502734899520874,0.019798201644420622
15,0.3489,15.84906280040741,0.01851984522342682
16,0.3941,15.19469404220581,0.016056874358654022
17,0.3645,14.280113339424133,0.016268390810489655
18,0.3679,15.112618684768677,0.01680109885931015
19,0.4112,17.952795684337616,0.016035434854030608
20,0.422,14.549086570739746,0.016571774852275848
21,0.3409,14.543368339538574,0.018495025539398195
22,0.5013,14.04939603805542,0.013886764526367187
23,0.4873,13.922948181629181,0.013742187774181366
24,0.3392,14.62630695104599,0.020006509459018707
25,0.4136,13.856973707675934,0.01603895845413208
26,0.4613,16.19090622663498,0.014327589070796967
27,0.4112,11.717448830604553,0.017271892821788787
28,0.3844,14.721232771873474,0.01723000147342682
29,0.4702,14.050389289855957,0.014363156342506409
30,0.3796,14.272160112857819,0.01908963243961334
31,0.4942,13.94033682346344,0.013756381797790528
32,0.4219,15.924493908882141,0.018102632403373717
33,0.3487,12.540005832910538,0.022411143732070923
34,0.5114,14.080441415309906,0.013664822268486023
35,0.5433,13.194618105888367,0.014364742410182953
36,0.5789,13.094953656196594,0.01186344011425972
37,0.4128,9.73524010181427,0.01721188235282898
38,0.4926,12.34012359380722,0.01391419005393982
39,0.5653,13.111421525478363,0.012135915577411652
40,0.5348,9.327282935380936,0.023333095812797546
41,0.5545,14.66527646780014,0.012250724995136261
42,0.4944,10.205573976039886,0.014187830471992492
43,0.5099,10.932303845882416,0.015135900259017945
44,0.5337,9.578797042369843,0.01447133071422577
45,0.5523,10.086112558841705,0.015040001845359802
46,0.5168,9.770618289709091,0.013862302470207215
47,0.5558,12.506477236747742,0.012806784582138062
48,0.4666,9.328165888786316,0.016602685964107515
49,0.5152,10.54369030892849,0.01338089382648468
50,0.5393,10.134135067462921,0.013187472558021546
51,0.4527,8.929531216621399,0.015314776527881623
52,0.4206,8.45595446228981,0.018074780941009522
53,0.5473,8.402187317609787,0.012655589658021927
54,0.5571,10.134605348110199,0.01225501088500023
55,0.6111,9.044752940535545,0.010877530723810196
56,0.4952,12.190881133079529,0.014441946232318878
57,0.5437,11.19582125544548,0.013267812585830688
58,0.6227,7.221973031759262,0.010508360362052917
59,0.6353,8.615127205848694,0.010438185530900956
60,0.552,9.264792263507843,0.012655296134948731
61,0.5324,10.32530963420868,0.01358427963256836
62,0.6158,14.56797507405281,0.010689805102348328
63,0.5233,11.077079832553864,0.013691837453842164
64,0.6937,9.113027036190033,0.008693335789442062
65,0.6285,9.390460342168808,0.010877592295408248
66,0.4869,7.320205137133598,0.016238751006126404
67,0.5563,8.67534750699997,0.013258823305368423
68,0.6148,7.712330132722855,0.011202410155534744
69,0.6323,9.405445575714111,0.0104461629986763
70,0.3919,5.088672190904617,0.020677037811279296
71,0.6344,8.771595299243927,0.010506013733148575
72,0.3957,6.046911224722862,0.02015865433216095
73,0.6964,6.964013516902924,0.008780519211292267
74,0.7158,8.717669397592545,0.008133072400093078
75,0.6239,6.595342010259628,0.011769751435518264
76,0.7105,7.564206540584564,0.008387400782108307
77,0.6074,8.109943866729736,0.011602042877674103
78,0.7514,6.853776305913925,0.007105388405919075
79,0.6467,6.618818327784538,0.010254676908254623
80,0.6973,6.410358175635338,0.008810518980026246
81,0.5989,8.674807041883469,0.012047153329849243
82,0.6217,5.248418807983398,0.011312534391880036
83,0.6551,8.208352968096733,0.009908665758371352
84,0.6415,6.870723143219948,0.010516521155834197
85,0.7045,7.88527250289917,0.008195995110273361
86,0.7254,6.8452028930187225,0.007941645896434785
87,0.6676,6.923941880464554,0.00952395423054695
88,0.6658,7.203493565320969,0.009590165156126023
89,0.513,7.415730752050877,0.015473081588745117
90,0.6058,6.356789283454418,0.01192101126909256
91,0.6684,7.10867066681385,0.009876451283693313
92,0.4325,6.948864579200745,0.01856824709177017
93,0.703,8.898402512073517,0.008584944498538971
94,0.6973,4.722968101501465,0.008255114704370499
95,0.6491,5.416887938976288,0.009576715207099915
96,0.7031,6.344969689846039,0.008568935859203338
97,0.7278,6.422497592866421,0.007773750597238541
98,0.7567,8.305694684386253,0.0071087454348802565
99,0.6872,4.752177685499191,0.00908233541250229
