,train_acc,train_loss,test_loss
0,0.1938,21.789363503456116,0.22561300741434098
1,0.2394,20.22674334049225,0.19554111651182174
2,0.198,19.443643450737,0.22232465819120406
3,0.2288,19.695250630378723,0.22295669796466827
4,0.2739,18.38164710998535,0.1863262251019478
5,0.2892,18.280377507209778,0.18568541256189347
6,0.3075,17.219417929649353,0.17634299184083937
7,0.3389,18.94599747657776,0.1742345650434494
8,0.3352,17.486470222473145,0.1684750240266323
9,0.3822,18.431943655014038,0.16381032074093818
10,0.3887,16.870508551597595,0.15878803985714912
11,0.3792,18.322564721107483,0.1618663385272026
12,0.4016,16.627143383026123,0.16106742755770684
13,0.4243,15.76435911655426,0.15302291286587716
14,0.4106,16.185556888580322,0.15366403294205666
15,0.4492,14.741511940956116,0.14739923280477524
16,0.4219,16.400896191596985,0.149866260188818
17,0.4397,16.149914741516113,0.1505090792953968
18,0.4688,15.925451040267944,0.14301726117134095
19,0.4805,14.913399457931519,0.13912332491874696
