,train_acc,train_loss,test_loss
0,0.1,15.441407612874173,0.0657273009777069
1,0.1265,17.515687108039856,0.028233817648887636
2,0.1282,17.631978034973145,0.02576192510128021
3,0.1,18.964718461036682,0.027796006083488464
4,0.1,19.054624497890472,0.023584409594535827
5,0.1498,18.56412148475647,0.025246508955955507
6,0.1601,18.837170004844666,0.0235359010219574
7,0.1322,18.426476001739502,0.02576982378959656
8,0.159,17.68920588493347,0.023887186765670778
9,0.1057,18.132038950920105,0.025611706280708312
10,0.1036,17.42460346221924,0.026391657829284668
11,0.1689,18.795730471611023,0.02365468282699585
12,0.112,18.993006467819214,0.025649898862838746
13,0.1168,16.852951288223267,0.023993160700798034
14,0.1579,18.252337217330933,0.022255907082557678
15,0.1551,19.006767749786377,0.022340597248077392
16,0.1724,17.004581570625305,0.02252384114265442
17,0.11,17.597500205039978,0.031637159633636475
18,0.2307,15.973490118980408,0.02224642300605774
19,0.1776,16.24297124147415,0.02171562695503235
20,0.2077,16.574349641799927,0.020765008687973024
21,0.2362,16.99597430229187,0.022028202271461485
22,0.2259,16.599878907203674,0.019312101471424103
23,0.2376,16.407199501991272,0.020228795993328094
24,0.2658,16.603109121322632,0.0210569580078125
25,0.253,16.663918256759644,0.02000866162776947
26,0.1535,17.818079590797424,0.02372414906024933
27,0.1967,17.360779643058777,0.0208946040391922
28,0.1782,17.238421320915222,0.021131024730205537
29,0.1985,16.68216109275818,0.020219607853889467
30,0.2435,16.952313542366028,0.01905942053794861
31,0.2672,15.69347894191742,0.02159029549360275
32,0.2089,15.996035158634186,0.021801389193534852
33,0.2639,15.030929386615753,0.018321393167972565
34,0.2687,15.547005295753479,0.018028075063228607
35,0.139,15.40449845790863,0.025823187994956972
36,0.2056,17.28908371925354,0.020688407349586487
37,0.2143,15.772369980812073,0.020574806571006774
38,0.2161,16.01798915863037,0.020100270748138426
39,0.1586,15.066216766834259,0.02096037437915802
40,0.2179,17.264041423797607,0.02263953197002411
41,0.2332,14.33089566230774,0.021156320786476137
42,0.228,16.927210927009583,0.021422174966335295
43,0.3316,17.218684792518616,0.018866887760162352
44,0.2701,14.823914408683777,0.01827975685596466
45,0.281,14.794200122356415,0.018886542189121246
46,0.3134,17.942793369293213,0.017969364619255065
47,0.234,13.135223805904388,0.023794051504135133
48,0.2866,15.08110499382019,0.019155465626716613
49,0.3126,16.833927989006042,0.01808306344747543
50,0.3428,15.917203307151794,0.017712287366390227
51,0.3327,14.375726521015167,0.017458601665496825
52,0.275,14.5388023853302,0.02046462813615799
53,0.2391,12.753053903579712,0.02234065899848938
54,0.2647,14.958171486854553,0.02106055817604065
55,0.2488,14.569354057312012,0.01983691945075989
56,0.1976,14.258637130260468,0.022538045740127563
57,0.2292,14.308308124542236,0.022915003407001495
58,0.2106,13.864678382873535,0.03031965546607971
59,0.2174,11.146017462015152,0.02955621609687805
60,0.3167,14.004065930843353,0.018337410724163054
61,0.326,14.841311633586884,0.017574658393859865
62,0.333,13.781114280223846,0.017751469373703
63,0.3899,14.651535868644714,0.01680684851408005
64,0.3356,13.809844493865967,0.01849247670173645
65,0.2888,12.602942407131195,0.020032474076747894
66,0.2745,14.506163775920868,0.021294316935539244
67,0.328,11.60191696882248,0.018440635466575622
68,0.3531,14.159901201725006,0.01705536674261093
69,0.327,12.915621280670166,0.018162238073348998
70,0.3748,15.226717293262482,0.016718576240539552
71,0.3656,11.219184964895248,0.017448018503189087
72,0.3929,10.96201241016388,0.017589711713790892
73,0.4067,11.38259533047676,0.015696235918998717
74,0.3863,14.739303708076477,0.01685177184343338
75,0.4031,13.228095769882202,0.016122805523872377
76,0.2492,13.486508190631866,0.025148959374427796
77,0.2947,11.935733079910278,0.023103626573085786
78,0.3344,17.574943006038666,0.018999943089485168
79,0.3082,12.871484577655792,0.01804529174566269
80,0.3419,12.458380460739136,0.01865843577384949
81,0.2976,13.241754651069641,0.018743385028839113
82,0.3185,13.013940334320068,0.018623591792583466
83,0.3604,13.243739902973175,0.016845335936546326
84,0.3728,11.327731043100357,0.01759954799413681
85,0.3937,12.901609107851982,0.016466461884975435
86,0.2844,13.603918254375458,0.019640563046932222
87,0.3291,12.948070168495178,0.0199365017414093
88,0.3462,13.311739921569824,0.017630916345119475
89,0.4037,13.107591152191162,0.015369556307792664
90,0.3989,12.922149896621704,0.015331884908676147
91,0.3284,11.17192018032074,0.02043326277732849
92,0.3772,11.93486750125885,0.016246379792690276
93,0.3019,11.799068033695221,0.0231337033867836
94,0.3787,12.46379217505455,0.01682730737924576
95,0.3709,9.21306186914444,0.018694976449012756
96,0.3963,13.86573350429535,0.015423216128349303
97,0.3576,13.331290304660797,0.017282203459739687
98,0.3437,12.302053093910217,0.018420136737823486
99,0.2948,12.076925456523895,0.023545263540744783
