,train_acc,train_loss,test_loss
0,0.2833,23.300263166427612,0.021052373123168946
1,0.3264,19.867899656295776,0.019154110383987427
2,0.3789,17.53316032886505,0.017235460841655732
3,0.4304,15.838798105716705,0.015488859117031097
4,0.4331,16.061416625976562,0.01574926027059555
5,0.4364,17.051785945892334,0.015283914804458619
6,0.4755,17.39979898929596,0.014373346054553985
7,0.4834,16.873710870742798,0.014394596803188324
8,0.4631,15.254297018051147,0.015344718480110169
9,0.5239,16.743847012519836,0.013223586916923522
10,0.5385,14.527420043945312,0.01278454270362854
11,0.54,14.349996387958527,0.01275788165330887
12,0.5375,18.45201027393341,0.013153913813829422
13,0.5542,14.612669825553894,0.012580120474100114
14,0.5798,13.470315873622894,0.011773620003461837
15,0.5691,12.846745491027832,0.012338442748785018
16,0.5937,15.935330629348755,0.011803989946842194
17,0.6105,12.039817094802856,0.010936842787265777
18,0.6315,11.032382428646088,0.010373019117116928
19,0.6064,10.588792085647583,0.010960570323467254
20,0.5866,9.177669882774353,0.011813370764255524
21,0.6551,13.901969313621521,0.009778819608688354
22,0.63,11.75035536289215,0.01070552595257759
23,0.6431,9.887628316879272,0.010176871299743652
24,0.6815,13.525391936302185,0.009153442591428756
25,0.638,11.641678094863892,0.010772599184513091
26,0.681,12.664838910102844,0.009146566927433014
27,0.6921,8.473165065050125,0.008853954511880875
28,0.6948,11.460628509521484,0.00871839258670807
29,0.6941,10.997012853622437,0.008719226789474488
30,0.6883,11.094944775104523,0.008899296402931214
31,0.7078,11.546644926071167,0.00860173763036728
32,0.6994,10.41626763343811,0.008625644910335541
33,0.7041,9.757039368152618,0.00872095423936844
34,0.7361,10.657986998558044,0.007679255193471909
35,0.7115,10.244645833969116,0.008284398126602173
36,0.7389,10.760967820882797,0.007508073222637177
37,0.7283,11.65160945057869,0.007837161511182786
38,0.7225,9.357659667730331,0.008317997080087661
39,0.7429,10.606083571910858,0.007477266451716423
40,0.7554,8.829569786787033,0.0071823411613702775
41,0.7714,7.442434072494507,0.006726691997051239
42,0.7611,7.304584115743637,0.007065877705812454
43,0.7789,9.508451581001282,0.0065622944355010985
44,0.7627,7.521409958600998,0.006974953860044479
45,0.7531,8.333734720945358,0.007395187056064605
46,0.7663,9.83866623044014,0.007032234305143356
47,0.7549,7.815741658210754,0.007115694868564605
48,0.7596,5.856143355369568,0.007231254991889
49,0.7882,6.669182240962982,0.006271171575784683
50,0.7628,6.709998518228531,0.00701463118493557
51,0.7325,12.95595109462738,0.007969880059361457
52,0.7694,6.831892818212509,0.0068188270419836045
53,0.7808,7.171197310090065,0.006558778116106987
54,0.7906,7.707007884979248,0.006087753799557686
55,0.7727,7.643680989742279,0.006614755868911743
56,0.7772,11.247924089431763,0.0067024868160486225
57,0.7666,7.348339736461639,0.007047793543338776
58,0.7143,7.270099520683289,0.008928851330280305
59,0.7773,6.040407598018646,0.006646676421165466
60,0.7896,9.116534143686295,0.006280687284469604
61,0.7882,7.714827835559845,0.006260401359200478
62,0.8036,5.453888833522797,0.005808095651865006
63,0.8075,6.631346359848976,0.005690575397014618
64,0.8065,9.208794862031937,0.0059229763716459275
65,0.8116,6.695161700248718,0.005702959427237511
66,0.8116,6.849921017885208,0.005605892291665077
67,0.8174,5.769107058644295,0.0054065382808446884
68,0.8028,8.151771232485771,0.005992343944311142
69,0.803,6.73451429605484,0.00603490149974823
70,0.8121,7.890986772254109,0.0055147238254547115
71,0.8146,8.359231144189835,0.0055476857870817185
72,0.8167,4.604518115520477,0.005501611816883087
73,0.8111,5.679000452160835,0.005798076424002647
74,0.7973,6.753444701433182,0.006047846382856369
75,0.81,4.3562711998820305,0.005693765723705292
76,0.8081,8.031519696116447,0.005851766151189804
77,0.8078,7.030498892068863,0.005699830573797226
78,0.7565,6.176613517105579,0.007561143064498901
79,0.8045,8.735296219587326,0.005659034422039986
80,0.8235,6.6031675934791565,0.005208915776014328
81,0.8152,7.101628214120865,0.005454987353086471
82,0.8286,9.477559357881546,0.005103449773788452
83,0.8199,7.316621631383896,0.005464005255699158
84,0.7941,7.665324926376343,0.006211237609386444
85,0.8159,6.686255365610123,0.005400932890176773
86,0.803,7.239686772227287,0.005737825253605842
87,0.8288,7.8382896184921265,0.005171417866647244
88,0.8369,7.221602082252502,0.004937404578924179
89,0.8113,6.85558608174324,0.005704028984904289
90,0.8298,7.887371242046356,0.005099944910407066
91,0.8312,5.821375012397766,0.00501140031516552
92,0.8316,6.817105755209923,0.005068323990702629
93,0.8363,5.651418060064316,0.004876853746175766
94,0.8391,8.611888155341148,0.00501942013502121
95,0.8336,6.871240317821503,0.004882949286699295
96,0.8037,8.11575472354889,0.0062402876287698745
97,0.8092,5.00442922860384,0.005958719056844712
98,0.8346,8.960648149251938,0.004943578794598579
99,0.8298,5.234809018671513,0.0051072757065296175
