,train_acc,train_loss
0,0.12240000000000002,2.519347909821404
1,0.14999999999999997,2.4603266053729587
2,0.1413999999999999,2.4230912465519374
3,0.16319999999999996,2.394018876287672
4,0.18099999999999994,2.363814681371053
5,0.1838,2.3251904164420227
6,0.1923999999999999,2.281537484857771
7,0.2235999999999999,2.2175741993056404
8,0.22600000000000006,2.205260943306817
9,0.22699999999999998,2.186976246303982
10,0.2553999999999999,2.1592228534486564
11,0.25060000000000004,2.133593189981249
12,0.2327999999999999,2.130599979294671
13,0.26559999999999995,2.1156974879900616
14,0.2698,2.1098965462048844
15,0.27259999999999995,2.0973362127939863
16,0.24399999999999994,2.1080844852659437
17,0.26159999999999994,2.077018892500136
18,0.28400000000000014,2.0550791144371034
19,0.2752000000000001,2.040813487900628
20,0.2816000000000001,2.052766800191667
21,0.2916000000000001,2.024262987507714
22,0.26659999999999995,2.0382532138294644
23,0.29280000000000017,2.039704727066888
24,0.28980000000000006,2.007896571424272
25,0.31579999999999997,1.9982141547732888
26,0.2912,1.9732690058814153
27,0.33099999999999996,1.9680695343017578
28,0.31720000000000015,1.939152765803867
29,0.32020000000000015,1.9252510629759894
30,0.33460000000000006,1.9355712178018358
31,0.3288000000000001,1.9291506232155693
32,0.34120000000000006,1.933118775685628
33,0.3478000000000001,1.9115660916434394
34,0.34659999999999996,1.9090649869706897
35,0.3554,1.8932271713680688
36,0.35980000000000034,1.8882897000842624
37,0.36860000000000004,1.8823418026500278
38,0.36200000000000004,1.8643941669993933
39,0.3526000000000002,1.8829267459445531
40,0.35760000000000014,1.8443149831559922
41,0.36140000000000017,1.8365710650549996
42,0.3782,1.8373703005578779
43,0.3714,1.8428637774785361
44,0.38520000000000026,1.8539598245090911
45,0.37280000000000024,1.8051160253418814
46,0.3690000000000001,1.8132413196563721
47,0.3734000000000001,1.805825361940596
48,0.38320000000000026,1.8201159636179607
49,0.37679999999999986,1.8023671132988404
50,0.3845999999999999,1.8017194660504656
51,0.39320000000000016,1.7815986863772075
52,0.3874000000000002,1.7787664906183878
53,0.3828000000000001,1.7908138778474598
54,0.39440000000000014,1.7739333001772564
55,0.37660000000000016,1.7708293355835807
56,0.3947999999999999,1.7581304036246403
57,0.38880000000000015,1.755778875880771
58,0.40099999999999997,1.7668948790762158
59,0.3976000000000002,1.7320648721853888
60,0.40540000000000015,1.7330118785964117
61,0.4092000000000002,1.7609845238261754
62,0.39940000000000025,1.7410703635215756
63,0.41240000000000016,1.7737444133228724
64,0.4018000000000002,1.7394632159339056
65,0.40900000000000003,1.712542428308063
66,0.4006,1.7057354483339524
67,0.41860000000000014,1.7375609676043193
68,0.4072000000000003,1.7157054240173764
69,0.4173999999999998,1.7149824596775904
70,0.4012,1.6904504439565868
71,0.41700000000000015,1.7084517278936175
72,0.42180000000000023,1.6870248109764525
73,0.41000000000000014,1.683419591055976
74,0.4123999999999999,1.6816582197613184
75,0.42080000000000006,1.679929418961207
76,0.4210000000000001,1.6675043357743156
77,0.41840000000000027,1.6636821283234489
78,0.42040000000000005,1.6640979810555776
79,0.4244,1.6650447678565974
80,0.4252000000000003,1.6351322299904294
81,0.42599999999999993,1.6829254550404016
82,0.4388000000000002,1.6732072416941324
83,0.40959999999999996,1.669985234075122
84,0.4290000000000001,1.6454700300428606
85,0.4418000000000002,1.6371813171439702
86,0.4276000000000003,1.6517854670683545
87,0.4286000000000002,1.619206154346466
88,0.44139999999999996,1.634916651911206
89,0.4254000000000001,1.643390414184994
90,0.4396000000000001,1.6244319327672323
91,0.4330000000000001,1.6571249236000907
92,0.4408000000000002,1.6086328891913098
93,0.44600000000000023,1.6395182183053758
94,0.4316000000000002,1.6405424484941693
95,0.4432000000000001,1.630522663195928
96,0.4410000000000002,1.6105156528949736
97,0.4476000000000001,1.5938526010513308
98,0.44319999999999987,1.5983373509513008
99,0.45159999999999995,1.6166218358940547
